"Inspection ID","DBA Name","AKA Name","License #","Facility Type",Risk,Address,City,State,Zip,"Inspection Date","Inspection Type",Results,Violations,Latitude,Longitude,Location,DI_CreateDate,DI_WorkflowFileName,INSPECTION_DATE_CONVERTED
2370438,"DESI MART INC.","DESI MART",2728416,"Grocery Store","Risk 3 (Low)","6422 N WESTERN AVE",CHICAGO,IL,60645,05/12/2020,License,"Not Ready",NULL,41.99843832303261,-87.69005217518026,"(-87.69005217518026, 41.99843832303261)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-05-12 00:00:00"
2370426,SUBWAY,SUBWAY,1544738,Restaurant,"Risk 1 (High)","3346 W FOSTER AVE",CHICAGO,IL,60625,05/12/2020,"Canvass Re-Inspection",Pass,NULL,41.97580850865239,-87.71302647581258,"(-87.71302647581258, 41.97580850865239)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-05-12 00:00:00"
2370248,"CHICK-FIL-A MICHIGAN AVENUE",CHICK-FIL-A,2728163,Restaurant,"Risk 1 (High)","500 N MICHIGAN AVE",CHICAGO,IL,60611,05/07/2020,License,Pass,NULL,41.890971229645146,-87.6242769455621,"(-87.6242769455621, 41.890971229645146)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-05-07 00:00:00"
2370233,"CHIPOTLE MEXICAN GRILL #1979","CHIPOTLE MEXICAN GRILL",2240918,Restaurant,"Risk 1 (High)","1522 E 53RD ST",CHICAGO,IL,60615,05/07/2020,Complaint,Pass,NULL,41.79966079322186,-87.58819825147138,"(-87.58819825147138, 41.79966079322186)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-05-07 00:00:00"
2370179,"CELIS NUTRICION","CELIS NUTRICION",2264071,Restaurant,"Risk 2 (Medium)","3344 W 63RD ST",CHICAGO,IL,60629,05/06/2020,"Canvass Re-Inspection",Pass,NULL,41.779014264743914,-87.70734216168728,"(-87.70734216168728, 41.779014264743914)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-05-06 00:00:00"
2370083,"87TH DISCOUNT & FOOD MART",NULL,2179440,"Grocery Store","Risk 3 (Low)","808 W 87TH ST",CHICAGO,IL,60620,05/04/2020,Canvass,"Out of Business",NULL,41.73617770759474,-87.64406634865368,"(-87.64406634865368, 41.73617770759474)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-05-04 00:00:00"
2370077,"BOAR'S HEAD CAFE","BOAR'S HEAD CAFE",2469956,Restaurant,"Risk 1 (High)","210 W LAKE ST",CHICAGO,IL,60606,05/04/2020,"Canvass Re-Inspection",Pass,NULL,41.88583979519706,-87.63434744046917,"(-87.63434744046917, 41.88583979519706)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-05-04 00:00:00"
2366015,"A BEAUTIFUL RIND","A BEAUTIFUL RIND",2670348,Restaurant,"Risk 1 (High)","2211 N MILWAUKEE AVE",CHICAGO,IL,60647,03/19/2020,"License Re-Inspection",Pass,NULL,41.921076157561416,-87.69413785909323,"(-87.69413785909323, 41.921076157561416)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-19 00:00:00"
2369893,"LATIN AMERICAN REST & LOUNGE","LATIN AMERICAN REST & LOUNGE",1058,Restaurant,"Risk 1 (High)","2743 W DIVISION ST",CHICAGO,IL,60622,04/29/2020,Canvass,"Out of Business",NULL,41.90282132997605,-87.69614329943664,"(-87.69614329943664, 41.90282132997605)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-29 00:00:00"
2369855,"Chicago Prep Master Tenant LLC","Chicago Prep Master Tenant",2723671,"Shared Kitchen","Risk 1 (High)","5801 W Dickens AVE",CHICAGO,IL,60639,04/28/2020,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. PRIO",41.91786924215764,-87.77069733431132,"(-87.77069733431132, 41.91786924215764)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-28 00:00:00"
2369705,"MONTESSORI ACADEMY OF CHICAGO I, LLC","MONTESSORI ACADEMY OF CHICAGO I, LLC",2215935,"Children's Services Facility","Risk 1 (High)","1335 W RANDOLPH ST",CHICAGO,IL,60607,04/24/2020,License,Pass,NULL,41.884083234870886,-87.66026975842355,"(-87.66026975842355, 41.884083234870886)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-24 00:00:00"
2369660,"OVERFLOW COFFEE BAR,L3C","OVERFLOW COFFEE BAR",2078938,Restaurant,"Risk 2 (Medium)","1550 S STATE ST",CHICAGO,IL,60605,04/23/2020,Canvass,"Out of Business",NULL,41.8604509960651,-87.6274118533769,"(-87.6274118533769, 41.8604509960651)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-23 00:00:00"
2369665,"HONEY 1 BBQ","HONEY 1 BBQ",2359721,Restaurant,"Risk 1 (High)","746 E 43RD ST",CHICAGO,IL,60653,04/23/2020,"Complaint Re-Inspection",Pass,NULL,41.81691326006998,-87.60729731503798,"(-87.60729731503798, 41.81691326006998)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-23 00:00:00"
2369616,"DOLLAR & LINEN","DOLLAR & LINEN",1875260,"Grocery Store","Risk 3 (Low)","1853 W 87TH ST",CHICAGO,IL,60620,04/22/2020,Canvass,"Out of Business",NULL,41.735589074158995,-87.66995172625406,"(-87.66995172625406, 41.735589074158995)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-22 00:00:00"
2369593,"WALGREENS #2840","WALGREENS #2840",18692,"Grocery Store","Risk 3 (Low)","1500 W WILSON AVE",CHICAGO,IL,60640,04/22/2020,Canvass,Pass,NULL,41.965364176671024,-87.66787951759918,"(-87.66787951759918, 41.965364176671024)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-22 00:00:00"
2369578,"DUNKIN DONUTS","DUNKIN DONUTS",2129489,Restaurant,"Risk 2 (Medium)","3206 W 111th ST",CHICAGO,IL,60655,04/22/2020,"Canvass Re-Inspection",Pass,NULL,41.6916741618898,-87.7011513566191,"(-87.7011513566191, 41.6916741618898)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-22 00:00:00"
2369538,"WALGREENS #15196",WALGREENS,2114738,Restaurant,"Risk 3 (Low)","151 N STATE ST",CHICAGO,IL,60601,04/21/2020,"Canvass Re-Inspection",Pass,NULL,41.88452436176266,-87.6277645489575,"(-87.6277645489575, 41.88452436176266)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-21 00:00:00"
2369516,"WEST CHICAGO AVE .INC.","GATEWAYS  NEWSTAND",1799921,"Grocery Store","Risk 3 (Low)","600 W CHICAGO AVE",CHICAGO,IL,60654,04/21/2020,Canvass,"Out of Business",NULL,41.896585191199556,-87.64299618172501,"(-87.64299618172501, 41.896585191199556)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-21 00:00:00"
2369427,"KARACHI CHAT HOUSE","KARACHI CHAT HOUSE",2476760,Restaurant,"Risk 1 (High)","2301 W DEVON AVE",CHICAGO,IL,60659,04/20/2020,Complaint,"No Entry",NULL,41.997661582786776,-87.68750364336269,"(-87.68750364336269, 41.997661582786776)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-20 00:00:00"
2369343,"COUSIN'S GRILL","COUSIN'S GRILL",1943656,Restaurant,"Risk 1 (High)","4612 W DIVERSEY AVE",CHICAGO,IL,60639,04/16/2020,Canvass,"No Entry",NULL,41.931697427206,-87.74246720062844,"(-87.74246720062844, 41.931697427206)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-16 00:00:00"
2369288,"HAN / CITGO",CITGO,2575280,"Grocery Store","Risk 2 (Medium)","6700-6710 S COTTAGE GROVE AVE",CHICAGO,IL,60637,04/16/2020,Complaint,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE DURING INSPECTION. INSTRUCTED MANAGER TO PROVIDE PERSON IN CHARGE DURING ALL HOURS OF OPERATION. PRIORITY FOUNDATION | 2. CITY OF CHICAGO FO",41.77304782188627,-87.6059130528716,"(-87.6059130528716, 41.77304782188627)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-16 00:00:00"
2369249,"JOSHUA GROCERY INC.","JOSHUA GROCERY INC.",2522409,"Grocery Store","Risk 3 (Low)","4425 W 55TH ST",CHICAGO,IL,60632,04/15/2020,Canvass,"Out of Business",NULL,41.793001788997735,-87.73404345625953,"(-87.73404345625953, 41.793001788997735)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-15 00:00:00"
2369225,"PK'S PANTRY","PK'S PANTRY",76123,"Grocery Store","Risk 3 (Low)","6128 N RAVENSWOOD AVE",CHICAGO,IL,60660,04/15/2020,Canvass,"Out of Business",NULL,41.99286420542949,-87.67546442533589,"(-87.67546442533589, 41.99286420542949)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-15 00:00:00"
2369214,"PERUMEX SUPER MARKET INC","PERUMEX SUPER MARKET INC",1910121,NULL,"Risk 3 (Low)","5217 W DIVERSEY AVE",CHICAGO,IL,60639,04/14/2020,Canvass,"Out of Business",NULL,41.93128099363196,-87.75714949771225,"(-87.75714949771225, 41.93128099363196)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-14 00:00:00"
2367074,"PHILLIPS 66","PHILLIPS 66",2069855,"Grocery Store","Risk 2 (Medium)","8645-8657 S ASHLAND AVE",CHICAGO,IL,60620,04/10/2020,Canvass,"Out of Business",NULL,41.73627895206547,-87.66292995922136,"(-87.66292995922136, 41.73627895206547)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-10 00:00:00"
2367108,LUCY'S,LUCY'S,2341256,Restaurant,"Risk 1 (High)","1043 N CALIFORNIA AVE",CHICAGO,IL,60622,04/13/2020,Complaint,"No Entry",NULL,41.90063956353709,-87.69667798280055,"(-87.69667798280055, 41.90063956353709)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-13 00:00:00"
2367058,MCDONALD'S,MCDONALD'S,2163913,Restaurant,"Risk 2 (Medium)","1378-84 W LAKE ST",CHICAGO,IL,60607,04/10/2020,Canvass,Pass,NULL,41.885536586504884,-87.66182271082023,"(-87.66182271082023, 41.885536586504884)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-10 00:00:00"
2367038,"BUENOS AIRES LIQUOR & DELI","BUENOS AIRES LIQUOR & DELI",38274,"Grocery Store","Risk 1 (High)","3100 N CICERO AVE",CHICAGO,IL,60641,04/10/2020,"Canvass Re-Inspection",Pass,NULL,41.93704484795919,-87.74696412539859,"(-87.74696412539859, 41.93704484795919)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-10 00:00:00"
2366999,"CALIFORNIA TOBACCO & FOOD","CALIFORNIA TOBACCO & FOOD",2037880,"Grocery Store","Risk 3 (Low)","2815 W 63RD ST",CHICAGO,IL,60629,04/09/2020,Canvass,"Out of Business",NULL,41.77899667354731,-87.69404161320075,"(-87.69404161320075, 41.77899667354731)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-09 00:00:00"
2367007,"LA ROCCIA","LA ROCCIA",10486,Restaurant,"Risk 1 (High)","1909 N LINCOLN AVE",CHICAGO,IL,60614,04/09/2020,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE A CITY OF CHICAGO SANITATION CERTIFICATE.  PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED - | 2. CITY OF CHIC",41.91684810981031,-87.6365244655254,"(-87.6365244655254, 41.91684810981031)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-09 00:00:00"
2366938,"BUFFALO JOE'S ON HOWARD","BUFFALO JOE'S ON HOWARD",1380221,Restaurant,"Risk 1 (High)","1841 W HOWARD ST",CHICAGO,IL,60626,04/08/2020,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY/TRAINING SYSTEM AND MAIN",42.019317442490554,-87.67734231530576,"(-87.67734231530576, 42.019317442490554)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-08 00:00:00"
2366918,"LA FOGATA NUEVA RESTAURANT","LA FOGATA NUEVA RESTAURANT",1874917,Restaurant,"Risk 1 (High)","3433 W LAWRENCE AVE",CHICAGO,IL,60625,04/08/2020,Canvass,"No Entry",NULL,41.96827685611473,-87.7147250873443,"(-87.7147250873443, 41.96827685611473)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-08 00:00:00"
2366911,"DORA FOOD MART","DORA FOOD MART",2578120,"Grocery Store","Risk 2 (Medium)","5401 W AUGUSTA BLVD",CHICAGO,IL,60651,04/08/2020,Canvass,"No Entry",NULL,41.89842933098916,-87.76091119548943,"(-87.76091119548943, 41.89842933098916)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-08 00:00:00"
2366861,"SUPERMERCADO LOS PINOS","SUPERMERCADO LOS PINOS",43164,NULL,"Risk 3 (Low)","2825 W 55TH ST",CHICAGO,IL,60632,04/03/2020,Canvass,"Out of Business",NULL,41.793560992721055,-87.69495359462331,"(-87.69495359462331, 41.793560992721055)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-03 00:00:00"
2366879,EL-KEE'S,EL-KEE'S,33820,NULL,"Risk 2 (Medium)","4500 N ELSTON AVE",CHICAGO,IL,60630,04/03/2020,Canvass,"Out of Business",NULL,41.96246973487343,-87.73215028038183,"(-87.73215028038183, 41.96246973487343)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-03 00:00:00"
2366847,CHIPMONKS,CHIPMONKS,2688790,Restaurant,"Risk 1 (High)","438 W DIVERSEY PKWY",CHICAGO,IL,60614,04/03/2020,Canvass,"Pass w/ Conditions","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE A CITY OF CHICAGO SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. | 2. CITY OF CHICAGO FOOD SERVICE SANIT",41.93299009129136,-87.64086756860948,"(-87.64086756860948, 41.93299009129136)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-03 00:00:00"
2366825,"J.J. PEPPERS FOOD STORE #20","J.J. PEPPERS FOOD STORE #20",1737623,"Grocery Store","Risk 3 (Low)","750 N RUSH ST",CHICAGO,IL,60611,04/03/2020,Canvass,"Out of Business",NULL,41.89645531336705,-87.62564516650414,"(-87.62564516650414, 41.89645531336705)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-03 00:00:00"
2366816,"TONY STOP AND SAVE","TONY STOP AND SAVE",2428051,"Grocery Store","Risk 1 (High)","4351 S COTTAGE GROVE AVE",CHICAGO,IL,60653,04/03/2020,"Canvass Re-Inspection",Pass,NULL,41.81531320103716,-87.60653019507049,"(-87.60653019507049, 41.81531320103716)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-03 00:00:00"
2366771,"HAI YEN","HAI YEN",10235,Restaurant,"Risk 1 (High)","1055 W ARGYLE ST",CHICAGO,IL,60640,04/02/2020,Canvass,"No Entry",NULL,41.97317176563255,-87.65714083118823,"(-87.65714083118823, 41.97317176563255)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-02 00:00:00"
2366716,"JOJI GYROS","JOJI GYROS",2179843,Restaurant,"Risk 1 (High)","2518 E 79TH ST",CHICAGO,IL,60649,04/01/2020,"Canvass Re-Inspection",Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE DURING INSPECTION. INSTRUCTED MANAGER TO DESIGNATE PERSON IN CHARGE DURING ALL HOURS OF OPERATION. PRIORITY FOUNDATION | 2. CITY OF CHICAGO ",41.751883323857825,-87.56299535958054,"(-87.56299535958054, 41.751883323857825)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-01 00:00:00"
2366705,"RED SNAPPER","JIMMY'S BEST",2232836,Restaurant,"Risk 1 (High)","1347 E 87TH ST",CHICAGO,IL,60619,04/01/2020,Canvass,Fail,"23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (SLICED TOMATOES ETC.) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUME",41.736730601766894,-87.59114387212324,"(-87.59114387212324, 41.736730601766894)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-01 00:00:00"
2366679,"7-ELEVEN #33328C","7-ELEVEN #33328C",2113331,"Grocery Store","Risk 2 (Medium)","1400 N MILWAUKEE AVE",CHICAGO,IL,60622,04/01/2020,Canvass,"Out of Business",NULL,41.90725859639066,-87.67281319045203,"(-87.67281319045203, 41.90725859639066)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-01 00:00:00"
2366683,"DUNKIN DONUTS","DUNKIN DONUTS",2179270,Restaurant,"Risk 2 (Medium)","7850 S DR MARTIN LUTHER KING JR DR",CHICAGO,IL,60619,04/01/2020,Canvass,"Out of Business",NULL,41.75143029426537,-87.61511273361538,"(-87.61511273361538, 41.75143029426537)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-01 00:00:00"
2366742,"LOVING HUT","ALICE & FRIENDS VEGETARIAN CAFE",1248503,Restaurant,"Risk 1 (High)","5812 N BROADWAY",CHICAGO,IL,60660,04/01/2020,Canvass,"No Entry",NULL,41.987464806694895,-87.6603343733537,"(-87.6603343733537, 41.987464806694895)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-04-01 00:00:00"
2366648,"BACCI PIZZA LITTLE ITALY INC.","BACCI PIZZA",2458253,Restaurant,"Risk 1 (High)","1421 W TAYLOR",CHICAGO,IL,60607,03/31/2020,Canvass,"Out of Business",NULL,41.86921677973378,-87.66249389074504,"(-87.66249389074504, 41.86921677973378)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-31 00:00:00"
2366611,"IN QUICK MART","IN QUICK MART",2229607,"Grocery Store","Risk 3 (Low)","2433 W LITHUANIAN PLAZA CT",CHICAGO,IL,60629,03/31/2020,Canvass,"Out of Business",NULL,41.76820453845526,-87.68462106664151,"(-87.68462106664151, 41.76820453845526)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-31 00:00:00"
2366557,"OAATO FOODS INC.","OAATO FOODS",2431903,Restaurant,"Risk 1 (High)","7118 N CLARK ST",CHICAGO,IL,60626,03/30/2020,"Canvass Re-Inspection",Pass,NULL,42.012010233551145,-87.6746862866216,"(-87.6746862866216, 42.012010233551145)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-30 00:00:00"
2366517,"CATERPILLAR CARE","CATERPILLAR CARE",2225550,"Children's Services Facility","Risk 1 (High)","1001 N MILWAUKEE AVE",CHICAGO,IL,60642,03/30/2020,"License Re-Inspection",Pass,NULL,41.89992692319135,-87.6608879963949,"(-87.6608879963949, 41.89992692319135)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-30 00:00:00"
2366472,"POKE POKE","POKE POKE",2574871,Restaurant,"Risk 1 (High)","802 W BELMONT AVE",CHICAGO,IL,60657,03/27/2020,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CHEMICAL STORAGE ROOM FLOOR CLUTTERED. INSTRUCTED MANAGER MUST ELEVATE ALL ITEMS OFF FLOOR AND MAINTAIN.",41.94008901097665,-87.64939125456559,"(-87.64939125456559, 41.94008901097665)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-27 00:00:00"
2366470,"UNCLE  REMUS","UNCLE  REMUS",2678204,Restaurant,"Risk 1 (High)","5611 W MADISON ST",CHICAGO,IL,60644,03/27/2020,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERI",41.88012912838634,-87.7653505615471,"(-87.7653505615471, 41.88012912838634)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-27 00:00:00"
2366460,"CERMAK PANTRY INC","CERMAK PANTRY INC",1645401,NULL,"Risk 3 (Low)","2154 W CERMAK RD",CHICAGO,IL,60608,03/27/2020,Canvass,"Out of Business",NULL,41.85221212143462,-87.68047140727501,"(-87.68047140727501, 41.85221212143462)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-27 00:00:00"
2366454,"AL'S PLACE","AL'S PLACE",1937595,NULL,"Risk 3 (Low)","1054 N ASHLAND AVE",CHICAGO,IL,60622,03/27/2020,Canvass,"Out of Business",NULL,41.901256574047686,-87.66758243276442,"(-87.66758243276442, 41.901256574047686)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-27 00:00:00"
2366371,"BARNEY'S PIZZA","BARNEY'S PIZZA",1742764,Restaurant,"Risk 1 (High)","5648 W CHICAGO AVE",CHICAGO,IL,60651,03/26/2020,"Canvass Re-Inspection",Pass,NULL,41.89493600584935,-87.767324234848,"(-87.767324234848, 41.89493600584935)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-26 00:00:00"
2366364,"DUNKIN DONUTS","DUNKIN DONUTS",2574934,Restaurant,"Risk 2 (Medium)","4547 N BROADWAY",CHICAGO,IL,60640,03/26/2020,"Canvass Re-Inspection",Pass,NULL,41.96498064673003,-87.65704319788571,"(-87.65704319788571, 41.96498064673003)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-26 00:00:00"
2366751,"TJAM KITCHEN","TJAM KITCHEN",2560609,Restaurant,"Risk 1 (High)","1418 W HOWARD ST",CHICAGO,IL,60626,03/26/2020,Canvass,"Out of Business",NULL,42.01934594494819,-87.66686650286474,"(-87.66686650286474, 42.01934594494819)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-26 00:00:00"
2366325,"S & T, INC.","S & T",19461,"Grocery Store","Risk 3 (Low)","1101 W GRANVILLE AVE",CHICAGO,IL,60660,03/25/2020,Canvass,"Out of Business",NULL,41.99446570794909,-87.65839281321112,"(-87.65839281321112, 41.99446570794909)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-25 00:00:00"
2366135,"TACOS TEQUILAS","TACOS TEQUILAS",2283846,Restaurant,"Risk 1 (High)","2919 N MILWAUKEE AVE",CHICAGO,IL,60618,03/20/2020,Complaint,"No Entry",NULL,41.934392894503155,-87.71589988857131,"(-87.71589988857131, 41.934392894503155)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-20 00:00:00"
2366122,"I'M SOUL HUNGRY","I'M SOUL HUNGRY",2398123,Restaurant,"Risk 1 (High)","2043 W Howard ST",CHICAGO,IL,60645,03/20/2020,"Canvass Re-Inspection",Pass,NULL,42.01935178900447,-87.6821156230395,"(-87.6821156230395, 42.01935178900447)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-20 00:00:00"
2366094,"L & B KITCHEN","L & B KITCHEN",2517587,Restaurant,"Risk 1 (High)","5451 W MADISON ST",CHICAGO,IL,60644,03/20/2020,Canvass,"Out of Business",NULL,41.8801754595254,-87.76196223963693,"(-87.76196223963693, 41.8801754595254)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-20 00:00:00"
2366084,OAZAS,OAZAS,2476381,Restaurant,"Risk 1 (High)","3057 W LAWRENCE AVE",CHICAGO,IL,60625,03/19/2020,Canvass,"No Entry",NULL,41.96836672599028,-87.70589093652268,"(-87.70589093652268, 41.96836672599028)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-19 00:00:00"
2366055,"GYRO GRILL MG, INC","GYRO GRILL",2712675,Restaurant,"Risk 1 (High)","3660 W 111TH ST",CHICAGO,IL,60655,03/19/2020,License,Fail,NULL,41.69148547162192,-87.71303008858897,"(-87.71303008858897, 41.69148547162192)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-19 00:00:00"
2365998,"CITY GRILL AND CAFE",NULL,2359798,Restaurant,"Risk 2 (Medium)","4942 W CHICAGO AVE",CHICAGO,IL,60651,03/18/2020,Canvass,"Out of Business",NULL,41.895080938135145,-87.74997733714781,"(-87.74997733714781, 41.895080938135145)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-18 00:00:00"
2365944,"HOLY TACO!","HOLY TACO!",2506535,Restaurant,"Risk 1 (High)","953 W WEBSTER AVE",CHICAGO,IL,60614,03/17/2020,Canvass,"Pass w/ Conditions","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE A CITY OF CHICAGO SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED - | 2. CITY OF CHICA",41.92163371105509,-87.65317221940548,"(-87.65317221940548, 41.92163371105509)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-17 00:00:00"
2365937,BEEZEE,BEEZEE,2078906,Restaurant,"Risk 1 (High)","424 S WABASH AVE",CHICAGO,IL,60605,03/17/2020,Canvass,"Out of Business",NULL,41.87635126679324,-87.62618919572564,"(-87.62618919572564, 41.87635126679324)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-17 00:00:00"
2365731,"KIDZ CAN COOK, INC.","KIDZ CAN COOK",2677379,Restaurant,"Risk 1 (High)","7242 W TOUHY AVE",CHICAGO,IL,60631,03/13/2020,Canvass,"Out of Business",NULL,42.01178507312264,-87.8083230070563,"(-87.8083230070563, 42.01178507312264)","2022-10-06 12:53:44",FinaL_Chicago_Workflow.yxmd,"2020-03-13 00:00:00"
